Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_18208400,hCoV-19/Shanghai/SCDC-0823-3241/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208407,hCoV-19/Shanghai/SCDC-0823-3248/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.10,23H (HK.3),HK
EPI_ISL_18246366,hCoV-19/Sichuan/YBCDC-XGCX374/2023,2023-08-21,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246386,hCoV-19/Sichuan/ZGCDC-zgxg372/2023,2023-08-21,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18245910,hCoV-19/Heilongjiang/HLJCDC-2184/2023,2023-08-21,China,Heilongjiang,HK.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.4,23F (EG.5.1),HK
EPI_ISL_18217179,hCoV-19/Hubei/HCDC-HS2719/2023,2023-08-21,China,Hubei,HK.3.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.3,23H (HK.3),HK
EPI_ISL_18284755,hCoV-19/Hubei/HCDC-XG2882/2023,2023-08-21,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246009,hCoV-19/Heilongjiang/HLJCDC-2171/2023,2023-08-21,China,Heilongjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246330,hCoV-19/Sichuan/MYCDC-XGCX282/2023,2023-08-21,China,Sichuan,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18208646,hCoV-19/Shanghai/SCDC-XG08-12630/2023,2023-08-21,China,Shanghai,HK.3.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.1,23H (HK.3),HK
EPI_ISL_18208597,hCoV-19/Shanghai/SCDC-XG08-12555/2023,2023-08-21,China,Shanghai,HK.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.4,23F (EG.5.1),HK
EPI_ISL_18208599,hCoV-19/Shanghai/SCDC-XG08-12557/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208402,hCoV-19/Shanghai/SCDC-0823-3243/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.9,23H (HK.3),HK
EPI_ISL_18208403,hCoV-19/Shanghai/SCDC-0823-3244/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208404,hCoV-19/Shanghai/SCDC-0823-3245/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208399,hCoV-19/Shanghai/SCDC-0823-3240/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208398,hCoV-19/Shanghai/SCDC-0823-3239/2023,2023-08-21,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18268491,hCoV-19/Shanghai/SCDC-XH0905-42_S42/2023,2023-08-21,China,Shanghai,HK.3.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.1,23H (HK.3),HK
EPI_ISL_18232554,hCoV-19/Shanghai/SCDC-XG08-12705/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18241517,hCoV-19/Yunnan/YNCDC-2513/2023,2023-08-22,China,Yunnan,HK.3.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.2,23H (HK.3),HK
EPI_ISL_18268413,hCoV-19/Shanghai/SCDC-XG08-12927/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18268417,hCoV-19/Shanghai/SCDC-XG08-12931/2023,2023-08-22,China,Shanghai,HK.3.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.3,23H (HK.3),HK
EPI_ISL_18438219,hCoV-19/Beijing/BJCDC-4322/2023,2023-08-22,China,Beijing,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232634,hCoV-19/Shanghai/SCDC-XG08-12797/2023,2023-08-22,China,Shanghai,HK.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2,23F (EG.5.1),HK
EPI_ISL_18232647,hCoV-19/Shanghai/SCDC-XG08-12834/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232516,hCoV-19/Shanghai/SCDC-XG08-12791/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232677,hCoV-19/Shanghai/SCDC-XG08-12713/2023,2023-08-22,China,Shanghai,HK.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2,23F (EG.5.1),HK
EPI_ISL_18241462,hCoV-19/Yunnan/YNCDC-2549/2023,2023-08-22,China,Yunnan,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232551,hCoV-19/Shanghai/SCDC-XG08-12708/2023,2023-08-22,China,Shanghai,HK.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2,23F (EG.5.1),HK
EPI_ISL_18245971,hCoV-19/Heilongjiang/HLJCDC-2212/2023,2023-08-22,China,Heilongjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18376526,hCoV-19/Sichuan/LSZCDC0927-0925-2/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18320903,hCoV-19/Xinjiang/XJCDCBOZ-161/2023,2023-08-22,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18246364,hCoV-19/Sichuan/YBCDC-XGCX380/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217194,hCoV-19/Hubei/HCDC-JM2711/2023,2023-08-22,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217170,hCoV-19/Hubei/HCDC-HG2679/2023,2023-08-22,China,Hubei,HK.3.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.2,23H (HK.3),HK
EPI_ISL_18232635,hCoV-19/Shanghai/SCDC-XG08-12714/2023,2023-08-22,China,Shanghai,HK.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2,23F (EG.5.1),HK
EPI_ISL_18208653,hCoV-19/Shanghai/SCDC-XG08-12637/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246341,hCoV-19/Sichuan/NCCDC-NC84/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246337,hCoV-19/Sichuan/MYCDC-XGCX277/2023,2023-08-22,China,Sichuan,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1.2,23F (EG.5.1),HK
EPI_ISL_18246049,hCoV-19/Heilongjiang/HLJCDC-2215/2023,2023-08-22,China,Heilongjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18213221,hCoV-19/Fujian/FCDC-FZCX0202/2023,2023-08-22,China,Fujian,HK.8,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.8,23F (EG.5.1),HK
EPI_ISL_18246380,hCoV-19/Sichuan/ZGCDC-zgxg366/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246331,hCoV-19/Sichuan/MYCDC-XGCX285/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18213214,hCoV-19/Fujian/FCDC-FZCX0195/2023,2023-08-22,China,Fujian,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.6,23H (HK.3),HK
EPI_ISL_18146052,hCoV-19/Hubei/HCDC-WH2627/2023,2023-08-22,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246375,hCoV-19/Sichuan/ZGCDC-zgxg367/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246377,hCoV-19/Sichuan/ZGCDC-zgxg368/2023,2023-08-22,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208604,hCoV-19/Shanghai/SCDC-XG08-12587/2023,2023-08-22,China,Shanghai,HK.3.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.1,23H (HK.3),HK
EPI_ISL_18208650,hCoV-19/Shanghai/SCDC-XG08-12634/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217227,hCoV-19/Hubei/HCDC-WH2670/2023,2023-08-22,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217176,hCoV-19/Hubei/HCDC-HS2721/2023,2023-08-22,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18284712,hCoV-19/Hubei/HCDC-EZ2904/2023,2023-08-22,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18284711,hCoV-19/Hubei/HCDC-EZ2903/2023,2023-08-22,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18401854,hCoV-19/Shanxi/JCCDC-JCCX0394/2023,2023-08-22,China,Shanxi,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18146061,hCoV-19/Hubei/HCDC-WH2652/2023,2023-08-22,China,Hubei,HK.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.4,23F (EG.5.1),HK
EPI_ISL_18145947,hCoV-19/Fujian/FCDC-LYCX151/2023,2023-08-22,China,Fujian,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.6,23H (HK.3),HK
EPI_ISL_18320960,hCoV-19/Xinjiang/XJCDCWLMQ-493/2023,2023-08-22,China,Xinjiang,HK.3.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.1,23H (HK.3),HK
EPI_ISL_18320935,hCoV-19/Xinjiang/XJCDCKS-197/2023,2023-08-22,China,Xinjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18320896,hCoV-19/Xinjiang/XJCDCBOZ-154/2023,2023-08-22,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18320948,hCoV-19/Xinjiang/XJCDCTC-167/2023,2023-08-22,China,Xinjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18320934,hCoV-19/Xinjiang/XJCDCKS-196/2023,2023-08-22,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18320940,hCoV-19/Xinjiang/XJCDCKS-202/2023,2023-08-22,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18401804,hCoV-19/Shanxi/JCCDC-JCCX0395/2023,2023-08-22,China,Shanxi,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18320901,hCoV-19/Xinjiang/XJCDCBOZ-159/2023,2023-08-22,China,Xinjiang,HK.3.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.1,23H (HK.3),HK
EPI_ISL_18232592,hCoV-19/Shanghai/SCDC-XG08-12799/2023,2023-08-22,China,Shanghai,HK.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.4,23F (EG.5.1),HK
EPI_ISL_18232598,hCoV-19/Shanghai/SCDC-775/2023,2023-08-22,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2.1,23F (EG.5.1),HK
EPI_ISL_18438153,hCoV-19/Beijing/BJCDC-4321/2023,2023-08-22,China,Beijing,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18388974,hCoV-19/Xinjiang/XJCDCALT-134/2023,2023-08-22,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18438168,hCoV-19/Beijing/BJCDC-4320/2023,2023-08-22,China,Beijing,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18388972,hCoV-19/Xinjiang/XJCDCALT-132/2023,2023-08-22,China,Xinjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18388942,hCoV-19/Liaoning/LNCDC-354-38/2023,2023-08-22,China,Liaoning,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18268211,hCoV-19/Liaoning/LNCDC-331-6/2023,2023-08-22,China,Liaoning,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18388973,hCoV-19/Xinjiang/XJCDCALT-133/2023,2023-08-22,China,Xinjiang,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18438210,hCoV-19/Beijing/BJCDC-4346/2023,2023-08-23,China,Beijing,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232599,hCoV-19/Shanghai/SCDC-776/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2.1,23F (EG.5.1),HK
EPI_ISL_18246349,hCoV-19/Sichuan/NCCDC-NC90/2023,2023-08-23,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18320905,hCoV-19/Xinjiang/XJCDCBOZ-163/2023,2023-08-23,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18320944,hCoV-19/Xinjiang/XJCDCKZ-133/2023,2023-08-23,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1,23F (EG.5.1),HK
EPI_ISL_18217210,hCoV-19/Hubei/HCDC-SY2683/2023,2023-08-23,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246344,hCoV-19/Sichuan/NCCDC-NC87/2023,2023-08-23,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18246339,hCoV-19/Sichuan/NCCDC-NC89/2023,2023-08-23,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18261467,hCoV-19/Sichuan/DYCDC-0153/2023,2023-08-23,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18241508,hCoV-19/Yunnan/YNCDC-2548/2023,2023-08-23,China,Yunnan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232625,hCoV-19/Shanghai/SCDC-773/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217213,hCoV-19/Hubei/HCDC-SY2687/2023,2023-08-23,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18304202,hCoV-19/Fujian/FCDC-ND0633/2023,2023-08-23,China,Fujian,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.9,23H (HK.3),HK
EPI_ISL_18268504,hCoV-19/Shanghai/SCDC-XH0905-8/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.6,23H (HK.3),HK
EPI_ISL_18376524,hCoV-19/Sichuan/LSZCDC0927-0925-3/2023,2023-08-23,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217216,hCoV-19/Hubei/HCDC-SY2684/2023,2023-08-23,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.11,23H (HK.3),HK
EPI_ISL_18232532,hCoV-19/Shanghai/SCDC-779/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18241490,hCoV-19/Yunnan/YNCDC-2551/2023,2023-08-23,China,Yunnan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18217180,hCoV-19/Hubei/HCDC-HS2723/2023,2023-08-23,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208629,hCoV-19/Shanghai/SCDC-XG08-12612/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18284714,hCoV-19/Hubei/HCDC-EZ2906/2023,2023-08-23,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18208627,hCoV-19/Shanghai/SCDC-XG08-12610/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18284713,hCoV-19/Hubei/HCDC-EZ2905/2023,2023-08-23,China,Hubei,HK.3.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.3,23H (HK.3),HK
EPI_ISL_18208420,hCoV-19/Shanghai/SCDC-0824-3266/2023,2023-08-23,China,Shanghai,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1,23F (EG.5.1),HK
EPI_ISL_18246369,hCoV-19/Sichuan/YBCDC-XGCX382/2023,2023-08-23,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18401850,hCoV-19/Shanxi/JCCDC-JCCX0400/2023,2023-08-23,China,Shanxi,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.2,23H (HK.3),HK
EPI_ISL_18213240,hCoV-19/Fujian/FCDC-QZ08S026/2023,2023-08-23,China,Fujian,HK.4,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.4,23F (EG.5.1),HK
EPI_ISL_18254273,hCoV-19/Hubei/HCDC-YC2815/2023,2023-08-23,China,Hubei,HK.3.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.1,23H (HK.3),HK
EPI_ISL_18268420,hCoV-19/Shanghai/SCDC-XG08-12934/2023,2023-08-23,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.6,23H (HK.3),HK
EPI_ISL_18292780,hCoV-19/Yunnan/YNCDC-2647/2023,2023-08-24,China,Yunnan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18284719,hCoV-19/Hubei/HCDC-EZ2911/2023,2023-08-24,China,Hubei,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18494100,hCoV-19/Xinjiang/XJCDCHM-242/2023,2023-08-24,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.1.2,23F (EG.5.1),HK
EPI_ISL_18320943,hCoV-19/Xinjiang/XJCDCKS-205/2023,2023-08-24,China,Xinjiang,HK.1,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18213210,hCoV-19/Fujian/FCDC-XM082301HG/2023,2023-08-24,China,Fujian,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18285083,hCoV-19/Sichuan/ZYSCDC-YJ0326/2023,2023-08-24,China,Sichuan,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18232594,hCoV-19/Shanghai/SCDC-787/2023,2023-08-24,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
EPI_ISL_18320718,hCoV-19/Liaoning/LNCDC-s194/2023,2023-08-24,China,Liaoning,HK.2,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.2,23F (EG.5.1),HK
EPI_ISL_18401778,hCoV-19/Shanxi/JCCDC-JCCX0415/2023,2023-08-24,China,Shanxi,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3.3,23H (HK.3),HK
EPI_ISL_18292798,hCoV-19/Yunnan/YNCDC-2665/2023,2023-08-24,China,Yunnan,HK.8,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23F,XBB.1.9.2.5.1.1.8,23F (EG.5.1),HK
EPI_ISL_18268421,hCoV-19/Shanghai/SCDC-XG08-12935/2023,2023-08-24,China,Shanghai,HK.3,VOI GRA (EG.5+EG.5.*) first detected in Indonesia/France,23H,XBB.1.9.2.5.1.1.3,23H (HK.3),HK
