Accession ID,Virus name,Collection date,country,Province,Pango lineage,Variant,clade,partiallyAliased,clade_display,Omicron sublineages
EPI_ISL_16636036,hCoV-19/Xinjiang/IVDC-1062/2022,2022-12-23,China,Xinjiang,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16636038,hCoV-19/Xinjiang/IVDC-1064/2022,2022-12-23,China,Xinjiang,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16711744,hCoV-19/Guangdong/GCDC-QYIN3992/2022,2022-12-23,China,Guangdong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16468027,hCoV-19/Beijing/CPL-12-83/2022,2022-12-23,China,Beijing,BF.7.14.6,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.6,22B (BA.5),BF.7
EPI_ISL_16849117,hCoV-19/Shandong/SDCDC-1176/2022,2022-12-23,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16438299,hCoV-19/Anhui/AHCDC-1/2022,2022-12-23,China,Anhui,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16438300,hCoV-19/Anhui/AHCDC-2/2022,2022-12-23,China,Anhui,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16520412,hCoV-19/Beijing/CPL-12-229/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634815,hCoV-19/Shanghai/IVDC-1922/2022,2022-12-23,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709463,hCoV-19/Shaanxi/SXCDC-X001/2022,2022-12-23,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16520410,hCoV-19/Beijing/CPL-12-227/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16712055,hCoV-19/Guangdong/GCDC-62304/2022,2022-12-23,China,Guangdong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16520399,hCoV-19/Beijing/CPL-12-214/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634813,hCoV-19/Shanghai/IVDC-1920/2022,2022-12-23,China,Shanghai,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16709470,hCoV-19/Shaanxi/SXCDC-X008/2022,2022-12-23,China,Shaanxi,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16520454,hCoV-19/Beijing/CPL-12-393/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709489,hCoV-19/Shaanxi/SXCDC-X027/2022,2022-12-23,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709488,hCoV-19/Shaanxi/SXCDC-X026/2022,2022-12-23,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16709476,hCoV-19/Shaanxi/SXCDC-X014/2022,2022-12-23,China,Shaanxi,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_16709475,hCoV-19/Shaanxi/SXCDC-X013/2022,2022-12-23,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16520432,hCoV-19/Beijing/CPL-12-362/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17489487,hCoV-19/Fujian/FCDC-FJLY2670/2022,2022-12-23,China,Fujian,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16709472,hCoV-19/Shaanxi/SXCDC-X010/2022,2022-12-23,China,Shaanxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16438304,hCoV-19/Anhui/AHCDC-6/2022,2022-12-23,China,Anhui,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16634839,hCoV-19/Shanghai/IVDC-1946/2022,2022-12-23,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16520389,hCoV-19/Beijing/CPL-12-202/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16595774,hCoV-19/Anhui/HNCDC-11/2022,2022-12-23,China,Anhui,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16595773,hCoV-19/Anhui/HNCDC-10/2022,2022-12-23,China,Anhui,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16520382,hCoV-19/Beijing/CPL-12-195/2022,2022-12-23,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634844,hCoV-19/Shanghai/IVDC-1951/2022,2022-12-23,China,Shanghai,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16604619,hCoV-19/Shandong/SDCDC-0239/2022,2022-12-24,China,Shandong,BF.7.14.5,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_17489488,hCoV-19/Fujian/FCDC-FJLY2663/2022,2022-12-24,China,Fujian,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16616834,hCoV-19/Hubei/HCDC-ES278/2022,2022-12-24,China,Hubei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17489242,hCoV-19/Sichuan/SCDC-0094/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489249,hCoV-19/Sichuan/SCDC-0076/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489252,hCoV-19/Sichuan/SCDC-0072/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489248,hCoV-19/Sichuan/SCDC-0080/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489253,hCoV-19/Sichuan/SCDC-0070/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489247,hCoV-19/Sichuan/SCDC-0084/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489244,hCoV-19/Sichuan/SCDC-0090/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17489243,hCoV-19/Sichuan/SCDC-0091/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16283882,hCoV-19/Sichuan/SCDCP-4575/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_16283883,hCoV-19/Sichuan/SCDCP-4576/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17805439,hCoV-19/Hainan/SY604/2022,2022-12-24,China,Hainan,BF.7.14.4,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.4,22B (BA.5),BF.7
EPI_ISL_17086586,hCoV-19/Guangxi/FCG-010511/2022,2022-12-24,China,Guangxi,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16604621,hCoV-19/Shandong/SDCDC-0241/2022,2022-12-24,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16348522,hCoV-19/Beijing/CPL-12-69/2022,2022-12-24,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17487801,hCoV-19/Hubei/HCDC-WH0282/2022,2022-12-24,China,Hubei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16348521,hCoV-19/Beijing/CPL-12-68/2022,2022-12-24,China,Beijing,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17487805,hCoV-19/Hubei/HCDC-WH0278/2022,2022-12-24,China,Hubei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16283881,hCoV-19/Sichuan/SCDCP-4574/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17492842,hCoV-19/Sichuan/SCDC-0089/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17492844,hCoV-19/Sichuan/SCDC-0085/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17492866,hCoV-19/Sichuan/SCDC-4574/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17492865,hCoV-19/Sichuan/SCDC-4575/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.5,22B (BA.5),BF.7
EPI_ISL_17492864,hCoV-19/Sichuan/SCDC-4576/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17492855,hCoV-19/Sichuan/SCDC-0077/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17492853,hCoV-19/Sichuan/SCDC-0079/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17492851,hCoV-19/Sichuan/SCDC-0071/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17492850,hCoV-19/Sichuan/SCDC-0073/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17492843,hCoV-19/Sichuan/SCDC-0087/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17489250,hCoV-19/Sichuan/SCDC-0075/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16711694,hCoV-19/Guangdong/GCDC-QYIE1292/2022,2022-12-24,China,Guangdong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16758307,hCoV-19/Shandong/SDCDC-0978/2022,2022-12-24,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634827,hCoV-19/Shanghai/IVDC-1934/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17309124,hCoV-19/Sichuan/ZYCDC-230070/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309127,hCoV-19/Sichuan/ZYCDC-230075/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16634820,hCoV-19/Shanghai/IVDC-1927/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634816,hCoV-19/Shanghai/IVDC-1923/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634840,hCoV-19/Shanghai/IVDC-1947/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17309128,hCoV-19/Sichuan/ZYCDC-230076/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309126,hCoV-19/Sichuan/ZYCDC-230074/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309129,hCoV-19/Sichuan/ZYCDC-230080/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309130,hCoV-19/Sichuan/ZYCDC-230084/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309133,hCoV-19/Sichuan/ZYCDC-230090/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309134,hCoV-19/Sichuan/ZYCDC-230091/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16634878,hCoV-19/Shanghai/IVDC-1985/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17309135,hCoV-19/Sichuan/ZYCDC-230094/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17309125,hCoV-19/Sichuan/ZYCDC-230072/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16604945,hCoV-19/Hainan/CDC-020/2022,2022-12-24,China,Hainan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634874,hCoV-19/Shanghai/IVDC-1981/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16610695,hCoV-19/Fujian/FCDC-2663/2022,2022-12-24,China,Fujian,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_17186568,hCoV-19/Sichuan/ZYCDC-230077/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17186567,hCoV-19/Sichuan/ZYCDC-230073/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17186566,hCoV-19/Sichuan/ZYCDC-230071/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16616873,hCoV-19/Hubei/HCDC-ES282/2022,2022-12-24,China,Hubei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17489251,hCoV-19/Sichuan/SCDC-0074/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16634821,hCoV-19/Shanghai/IVDC-1928/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634819,hCoV-19/Shanghai/IVDC-1926/2022,2022-12-24,China,Shanghai,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16604626,hCoV-19/Shandong/SDCDC-0246/2022,2022-12-24,China,Shandong,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17186570,hCoV-19/Sichuan/ZYCDC-230079/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_16634841,hCoV-19/Shanghai/IVDC-1948/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17371225,hCoV-19/Shanghai/FU-FDEK23/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634823,hCoV-19/Shanghai/IVDC-1930/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634830,hCoV-19/Shanghai/IVDC-1937/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_16634825,hCoV-19/Shanghai/IVDC-1932/2022,2022-12-24,China,Shanghai,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17186573,hCoV-19/Sichuan/ZYCDC-230087/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17186572,hCoV-19/Sichuan/ZYCDC-230085/2022,2022-12-24,China,Sichuan,BF.7.14.7,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.7,22B (BA.5),BF.7
EPI_ISL_17186574,hCoV-19/Sichuan/ZYCDC-230089/2022,2022-12-24,China,Sichuan,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17487792,hCoV-19/Hubei/HCDC-WH0300/2022,2022-12-25,China,Hubei,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
EPI_ISL_17086588,hCoV-19/Guangxi/BH-010310/2022,2022-12-25,China,Guangxi,BF.7.14.1,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14.1,22B (BA.5),BF.7
EPI_ISL_16636118,hCoV-19/Xinjiang/IVDC-1146/2022,2022-12-25,China,Xinjiang,BF.7.14,Former VOC Omicron GRA (B.1.1.529+BA.*) first detected in Botswana/Hong Kong/South Africa,22B,BA.5.2.1.7.14,22B (BA.5),BF.7
